,Name,Campsite,Address,Similar_idx,Name_similar,Campsite_similar,Campsite_ratio,Address_similar,Address_ratio
0,Shelly,樂活森林農場,545南投縣埔里鎮桃米路55-1號,1214,Shelly,翠林農場,85.71428571428572,555南投縣魚池鄉投69-3鄉道555號,43.47826086956522
1,Shelly,陽光露營區,546南投縣仁愛鄉榮光巷50號5,206,Shelly,鐵砧山星光露營區,88.88888888888889,437台中市大甲區成功路221號,12.903225806451612
2,Shelly,燈火嵐杉野奢露營區inHere（請勿自行導航）,545南投縣埔里鎮種瓜路33-5號,603,Shelly,露樹露營區,60.0,262001宜蘭縣礁溪鄉白石腳路101號,20.68965517241379
3,Shelly,森山谷 中寮森林營地（免搭帳 懶人露營）目前只開放週四-週日預訂,541南投縣中寮鄉福山巷,265,Shelly,林園營地,75.0,232新北市坪林區號,0.0
4,Shelly,新境露營區,544南投縣國姓鄉長北路70之1號,500,Shelly,林間秘境露營區,88.88888888888889,605嘉義縣阿里山鄉,31.57894736842105
5,Shelly,暮雲春樹露營區,545南投縣埔里鎮種瓜路33-3號,603,Shelly,露樹露營區,88.88888888888889,262001宜蘭縣礁溪鄉白石腳路101號,20.68965517241379
6,Shelly,LOLO農場-休閒露營園區,545南投縣埔里鎮眉原路1-4號,695,Shelly,樂園露營區,66.66666666666667,929屏東縣琉球鄉復興路32-15號,27.586206896551722
7,Shelly,涵香小屋露營驛站,555南投縣魚池鄉五馬巷2之10號,319,Shelly,冠達驛站,66.66666666666667,722台南市佳里區麻佳路三段138巷150弄21號,34.78260869565217
8,Shelly,緣溪行森林營地,545南投縣埔里鎮乾溪景觀橋545號,265,Shelly,林園營地,85.71428571428572,232新北市坪林區號,18.181818181818176
9,Shelly,湯尼瑪麗露營區,545南投縣埔里鎮種瓜路,1556,Eta,阿麗露營區,88.88888888888889,苗栗縣泰安鄉大興村5鄰38號,13.33333333333333
10,Shelly,武界雲窩森林露營區,546南投縣仁愛鄉茶園巷1附2號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
11,Shelly,樹不老 L’mosay,546南投縣仁愛鄉山林巷46附2號,776,Shelly,樹不老休閒莊園,60.0,336桃園市復興區,16.666666666666664
12,Shelly,畫眉園露營區,546南投縣仁愛鄉山林巷10號,695,Shelly,樂園露營區,88.88888888888889,929屏東縣琉球鄉復興路32-15號,28.57142857142857
13,Shelly,日月潭 九蛙秘境露營區,555南投縣魚池鄉中山路510巷9之22號日月潭,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
14,Shelly,1-2號營地,555南投縣魚池鄉文武巷1-2號,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,51.61290322580645
15,Shelly,南投北中寮鶴里翁露營區,541南投縣中寮鄉龍南路151-20號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
16,Shelly,南投北山露營農場,544南投縣國姓鄉長石巷42-5號,1497,Eta,天山農場,66.66666666666667,新竹縣五峰鄉桃山村20鄰民石353之5號,27.27272727272727
17,Shelly,賞星月慕露營區(露營樂6號店-狩獵帳),541南投縣中寮鄉復興巷,1232,Shelly,露營樂2號店(狩獵帳),81.81818181818181,80545高雄市旗津區旗津三路51號,26.66666666666667
18,Shelly,空若水營地,555南投縣魚池鄉文武巷1-33號,1061,Shelly,綠水營地,85.71428571428572,972花蓮縣秀林鄉,22.22222222222222
19,Shelly,露野森林SNUWING,546南投縣仁愛鄉,1352,Eta,露野森林,100.0,南投縣仁愛鄉虎門巷,80.0
20,Shelly,埔里聽瀑營地,545南投縣埔里鎮武界路33-8號,1345,Eta,埔里聽瀑森林營地,80.0,南投縣埔里鎮武界路33-8號,100.0
21,Shelly,愛心露營地/日月潭親子多肉DIY,555南投縣魚池鄉通文巷4之11號,1374,Eta,田心小營地,60.0,南投縣仁愛鄉,66.66666666666667
22,Shelly,武界雲夢茗園,546南投縣仁愛鄉茶園巷1之1號,10,Shelly,武界雲窩森林露營區,66.66666666666667,546南投縣仁愛鄉茶園巷1附2號,89.65517241379311
23,Shelly,樂沐山林_親子友善露營區 （鼓勵親子陪伴，管理嚴謹）,555南投縣魚池鄉五馬巷4號,148,Shelly,樂在露營,50.0,426台中市新社區協中街211巷27號,22.22222222222222
24,Shelly,山福情森露營區,555南投縣魚池鄉華龍巷43-3號,146,Shelly,森杉露營區,88.88888888888889,424台中市和平區東崎路一段桃山巷32號,28.57142857142857
25,Shelly,曉樂園露營區,540南投縣南投市吉利路126號,695,Shelly,樂園露營區,100.0,929屏東縣琉球鄉復興路32-15號,27.586206896551722
26,Shelly,伴天聊露營區,546南投縣仁愛鄉山林巷18附1號,1314,Eta,伴天聊露營地,90.9090909090909,南投縣仁愛鄉山林巷,100.0
27,Shelly,愛聚時光森林露營區,545南投縣埔里鎮種瓜路37-1號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
28,Shelly,春陽觀休閒農場,546南投縣仁愛鄉虎門巷135號,1136,Shelly,水云山植物景觀休閒農場,83.33333333333334,365苗栗縣泰安鄉65號高熊卡,34.48275862068966
29,Shelly,龍泉營地,54550南投縣埔里鎮武界路28之10號,862,Shelly,威尼斯溫泉露營地－新竹露營區推薦 懶人露營車 帳篷 住宿 會館 價格 評價 必住 高CP值 網友好評 溫泉湯屋 精緻套房 烤肉 火鍋 露營設備出租 親子家庭 豪華 渡假休閒旅遊 熱門 人氣優惠 網美網紅打卡 拍照首選 戶外場地租借,75.0,312新竹縣橫山鄉33號,26.66666666666667
30,Shelly,日月潭香菇寮生態營地,55543南投縣魚池鄉華龍巷41-2號,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,44.44444444444444
31,Shelly,大衛營露營農場,542南投縣草屯鎮富德街66巷75號,893,Shelly,飛鼠不渴山上學校露營農場,72.72727272727273,336桃園市復興區,14.28571428571429
32,Shelly,迷露1850,546南投縣仁愛鄉仁和路179之5號24°03'34.6N 121°10'31. 546,1325,Eta,小豬迷露,66.66666666666667,南投縣國姓鄉南港村港頭巷,38.095238095238095
33,Shelly,高峰農場露營區,544南投縣國姓鄉長石巷42-9號,1324,Eta,高峰農場,100.0,南投縣國姓鄉南港村長石巷42-9號,90.32258064516128
34,Shelly,森林寓-露營區《日月潭露營區推薦》營地推薦｜懶人露營｜免裝備｜寵物友善營區｜家庭｜親子｜露營包場,555南投縣魚池鄉東興巷19號,805,Shelly,森林遇,80.0,313新竹縣尖石鄉號,30.76923076923077
35,Shelly,山裡面的嵐卡,556南投縣信義鄉地利村姑姑山,1156,Shelly,逸山露營,40.0,35877苗栗縣苑裡鎮22-7號,17.391304347826086
36,Shelly,採茶媽媽景觀茶園雨棚區 - 南投露營區推薦 仁愛鄉露營區推薦 高山營地露營首選 包區 搭帳露營 親子家庭避暑好評 雨棚露營評價 網友推薦高CP值露天搭帳 高海拔 秘境 雲海 雲瀑 流星星海 原始林健行步道,546南投縣仁愛鄉,67,Shelly,採茶媽媽景觀露營區 - 南投露營區推薦 仁愛鄉露營區推薦 高山營地露營首選 包區 搭帳露營 親子家庭避暑好評 雨棚露營評價 網友推薦高CP值露天搭帳 高海拔 秘境 雲海 雲瀑 流星星海 原始林健行步道,96.0,546南投縣仁愛鄉高峰巷70附5號,100.0
37,Shelly,南投國姓羅氏後花園露營場,544南投縣國姓鄉南港路110-13號,661,Shelly,桃花園,66.66666666666667,屏東縣瑪家鄉崑山巷16號,26.66666666666667
38,Shelly,茶吾此露露營區,545南投縣埔里鎮種瓜路33-13號,603,Shelly,露樹露營區,88.88888888888889,262001宜蘭縣礁溪鄉白石腳路101號,26.66666666666667
39,Shelly,魚池鄉入森林露森林營地,555南投縣魚池鄉水埔產業道路131號,265,Shelly,林園營地,85.71428571428572,232新北市坪林區號,30.76923076923077
40,Shelly,回歸自然二八露營場,557南投縣竹山鎮鹿山路606-7號,31,Shelly,大衛營露營農場,60.0,542南投縣草屯鎮富德街66巷75號,51.42857142857142
41,Shelly,武界松露露營區&小木屋,54669南投縣仁愛鄉武安路1附6號,873,Shelly,露露米露營區,66.66666666666667,311新竹縣五峰鄉,22.22222222222222
42,Shelly,森露快樂休閒營地,555南投縣魚池鄉平和巷10號,1367,Eta,森露快樂,100.0,南投縣魚池鄉平和巷10號,100.0
43,Shelly,鳳凰山日出湖秘密基地露營區,558南投縣鹿谷鄉鳳園路88之50號,1322,Eta,鳳凰山日出湖秘密基地,100.0,南投縣鹿谷鄉鳳凰村鳳園路88-50號,84.84848484848484
44,Shelly,川中島落羽松露營秘境,546南投縣仁愛鄉清風路27-1號,1128,Shelly,秘境露營區,57.14285714285714,353苗栗縣南庄鄉,33.333333333333336
45,Shelly,峇嵐杉丘 奢華露營,555南投縣魚池鄉文正巷2之6號,69,Shelly,野趣凍頂-奢華露營,61.53846153846154,558南投縣鹿谷鄉凍頂巷7-26號,56.25
46,Shelly,芭喇露營區休閒農莊,546南投縣仁愛鄉武界林道,407,Shelly,福鹿山休閒農莊,72.72727272727273,955台東縣鹿野鄉高台路42巷,27.27272727272727
47,Shelly,達雅奇跡星球特色主題懶人露營一泊二食團體包場包區,544南投縣國姓鄉大長路529-1號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,24.0
48,Shelly,山見懶人露營,555南投縣魚池鄉通文巷54號對面號,467,Shelly,拾野 • 拾光 – 阿里山高美露營區｜Shiye • Shiguang – Alishan GaoMei Camping Area｜車泊｜自搭帳｜阿里山懶人露營｜小區包帳｜,83.33333333333334,605嘉義縣阿里山鄉,31.57894736842105
49,Shelly,鹿谷麒麟潭 湖光露營區,558南投縣鹿谷鄉堀邊巷1之27號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
50,Shelly,凍頂山露營農場,558南投縣鹿谷鄉彰雅村凍頂巷33之2,1497,Eta,天山農場,66.66666666666667,新竹縣五峰鄉桃山村20鄰民石353之5號,32.432432432432435
51,Shelly,享樂玩家露營區,555南投縣魚池鄉五馬巷2-3號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,18.181818181818176
52,Shelly,三乘山露營區,542南投縣草屯鎮三層巷50號,433,Shelly,羅山露營區,88.88888888888889,983花蓮縣富里鄉,13.33333333333333
53,Shelly,合興休閒營區,555南投縣魚池鄉華龍巷73-1號,1328,Eta,合興休閒露營區,83.33333333333334,南投縣魚池鄉五城村華龍巷73-1號,90.32258064516128
54,Shelly,滾石部落露營場地,544南投縣國姓鄉544,1122,Shelly,拍片場露營地,60.0,363苗栗縣公館鄉開礦2626 號,19.047619047619047
55,Shelly,南投武界觀景茶園露營區,546南投縣仁愛鄉茶園巷17附2號54669,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
56,Shelly,靜竹星空景觀露營區,557南投縣竹山鎮鹿山路604號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
57,Shelly,雲的嘉露營區,54448南投縣國姓鄉南港二號橋,1379,Eta,雲的嘉露營區,100.0,南投縣國姓鄉南港二號,100.0
58,Shelly,漠邇營地 moor Campsite & Caravan Park,545南投縣埔里鎮中山路四段136-6號,417,Shelly,Dodoro Camp,72.72727272727273,961台東縣成功鎮東河鄉都蘭村,16.666666666666664
59,Shelly,⛺️林坡微步 露營區,555南投縣魚池鄉通文巷,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
60,Shelly,舒谷SuKu 農場,546南投縣仁愛鄉,1361,Eta,舒谷露營區,57.14285714285714,南投縣仁愛鄉,100.0
61,Shelly,仙聞休閒露營區,555南投縣魚池鄉華龍巷73號,1151,Shelly,云仙谷休閒露營區,85.71428571428572,36541苗栗縣泰安鄉15號,29.629629629629626
62,Shelly,To Me 桃米生態露營區,545南投縣埔里鎮種瓜路66-1號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
63,Shelly,青綠園露營區,555南投縣魚池鄉五城巷11-22號,1347,Eta,青綠園,100.0,南投縣魚池鄉五城村五城巷11-22號,90.9090909090909
64,Shelly,山谷露瑪露營區,556南投縣信義鄉,341,Shelly,高雄六龜十八羅漢山露營區,72.72727272727273,844高雄市六龜區,0.0
65,Shelly,拿哥的秘密基地浪漫露營區,556南投縣信義鄉和平巷85~3號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,28.57142857142857
66,Shelly,847露營區,558南投縣鹿谷鄉仁愛路256號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,21.052631578947366
67,Shelly,採茶媽媽景觀露營區 - 南投露營區推薦 仁愛鄉露營區推薦 高山營地露營首選 包區 搭帳露營 親子家庭避暑好評 雨棚露營評價 網友推薦高CP值露天搭帳 高海拔 秘境 雲海 雲瀑 流星星海 原始林健行步道,546南投縣仁愛鄉高峰巷70附5號,36,Shelly,採茶媽媽景觀茶園雨棚區 - 南投露營區推薦 仁愛鄉露營區推薦 高山營地露營首選 包區 搭帳露營 親子家庭避暑好評 雨棚露營評價 網友推薦高CP值露天搭帳 高海拔 秘境 雲海 雲瀑 流星星海 原始林健行步道,96.0,546南投縣仁愛鄉,100.0
68,Shelly,築露中原露營區,546南投縣仁愛鄉原名路43附2號546別用門牌導航會迷路，直接搜尋築露中原導航即可,204,Shelly,原野露營區,88.88888888888889,424台中市和平區東關路三段2號,25.0
69,Shelly,野趣凍頂-奢華露營,558南投縣鹿谷鄉凍頂巷7-26號,1541,Eta,松野,66.66666666666667,桃園市復興區10-16號,37.5
70,Shelly,飛瀑露營區feipucamping,546南投縣仁愛鄉中正路1之1號處左轉(人止關左前岔路轉入約4公里，15分路程73K,1028,Shelly,Aki camping,77.77777777777779,972花蓮縣秀林鄉佳民98號,21.42857142857143
71,Shelly,言葉之庭露營區,54155南投縣中寮鄉永樂路134之2號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,22.22222222222222
72,Shelly,馬赫坡9號秘境,546南投縣仁愛鄉溫泉馬赫坡路9號精英村廬山,1128,Shelly,秘境露營區,57.14285714285714,353苗栗縣南庄鄉,33.333333333333336
73,Shelly,部落之丘 Camping,555南投縣魚池鄉文正巷1之45號,859,Shelly,歐莎露營區Osa Camping,80.0,313新竹縣尖石鄉2鄰,19.999999999999996
74,Shelly,三生園生態露營區,558南投縣鹿谷鄉民生巷8-1號,1182,Shelly,逸境生態露營區,83.33333333333334,64343雲林縣林內鄉自強路1巷23之8號,33.333333333333336
75,Shelly,帖泊喀露營區,555南投縣魚池鄉中正路102號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,15.384615384615385
76,Shelly,舞蝶到了露營區,541南投縣中寮鄉村永平路100-36號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,22.22222222222222
77,Shelly,唯樂露營區,555南投縣魚池鄉協力巷11-6號,344,Shelly,月媽媽快樂露營區,88.88888888888889,845高雄市內門區木柵43號木柵教會隔壁,12.903225806451612
78,Shelly,里列格營地,546南投縣仁愛鄉萬豐村10鄰清華巷148附1號,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,41.17647058823529
79,Shelly,哈爾斯塔特露營區,546南投縣仁愛鄉,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,25.0
80,Shelly,山中流域露營區,553南投縣水里鄉水里五路,527,Shelly,山中曉露,66.66666666666667,604嘉義縣竹崎鄉光華村1鄰3號,18.181818181818176
81,Shelly,九份二山連興露營區,544南投縣國姓鄉鳳鳴巷39-6號,1331,Eta,九份二山連興露營區,100.0,南投縣國姓鄉鳳鳴巷18之2號,71.42857142857143
82,Shelly,山水園露營農莊,544南投縣國姓鄉大長路117-1號,261,Shelly,水田園農莊,60.0,207新北市萬里區,15.384615384615385
83,Shelly,暮沐露營小庄。Moonmood,555南投縣魚池鄉華龍巷31號,332,Shelly,嚮露,50.0,844高雄市六龜區土壠149之10號,22.22222222222222
84,Shelly,入樹．村｜寵物友善｜親子露營｜獨立衛浴,555南投縣魚池鄉大雁巷31-8號,994,Shelly,友善露營區,40.0,336桃園市復興區中心路160-7號,26.086956521739136
85,Shelly,仙徠山莊露營區,544南投縣國姓鄉長豐村東二巷71號,382,Shelly,知本山莊露營區,83.33333333333334,950台東縣台東市建和四街97-1號,34.285714285714285
86,Shelly,咿喲ㄟ故鄉露營區,545南投縣埔里鎮種瓜路126- 2號,1161,Shelly,鄉町露營區,88.88888888888889,35242苗栗縣三灣鄉大銅鑼圈88號,25.0
87,Shelly,沐晨露營區,544002南投縣國姓鄉長豐村東一巷51-8號,313,Shelly,達里沐露營區,88.88888888888889,849高雄市那瑪夏區,16.666666666666664
88,Shelly,遇見東平莊園,545南投縣埔里鎮覆金路21之1號,1380,Eta,遇見東平莊園,100.0,南投縣埔里鎮覆金路21-1號,92.85714285714286
89,Shelly,泊樂熊村 Polar Bear Village,544南投縣國姓鄉北原路58號,1672,Eta,快樂熊露營區,44.44444444444444,高雄市六龜區裕濃路1之7號,23.529411764705888
90,Shelly,迦南之地露營區,546南投縣仁愛鄉投71鄉道34號,1329,Eta,迦南之地,100.0,南投縣仁愛鄉投71鄉道34號,100.0
91,Shelly,馬沙露營區,544南投縣國姓鄉大長路616-1號,333,Shelly,白石馬露營區,88.88888888888889,606011嘉義縣中埔鄉灣潭子段13-24地號金記宅,27.77777777777778
92,Shelly,W.H窩露營區,55812南投縣鹿谷鄉中正路三段686巷21號55812,1377,Eta,W.H窩,100.0,南投縣鹿谷鄉中正路三段686巷,100.0
93,Shelly,日月潭夢想露營區,555南投縣魚池鄉有水巷28─3號,915,Shelly,夢想家園露營區,83.33333333333334,336桃園市復興區華陵里9鄰85號,21.052631578947366
94,Shelly,森林蜂味露營區,545南投縣埔里鎮桃米路73-1號,805,Shelly,森林遇,80.0,313新竹縣尖石鄉號,42.85714285714286
95,Shelly,黃金藍海秘境,544南投縣國姓鄉大長路613號,1128,Shelly,秘境露營區,57.14285714285714,353苗栗縣南庄鄉,33.333333333333336
96,Shelly,迦南美地生態教育園區,557南投縣竹山鎮中山路7之88號,529,Shelly,三木生態教育園區,85.71428571428572,604嘉義縣梅山鄉,23.529411764705888
97,Shelly,埔里桃米香露營區,545南投縣埔里鎮種瓜路33-2號,116,Shelly,雙香露營區,88.88888888888889,424台中市和平區東崎路二段19-25號,30.76923076923077
98,Shelly,石頭窩景緻露營區,552南投縣集集鎮梨頭巷10-6號,995,Shelly,雅緻露營區,88.88888888888889,33644桃園市復興區三光段122地號果園,18.181818181818176
99,Shelly,玫花露露營區,545南投縣埔里鎮東峰路18號,1340,Eta,玫花露露營區,100.0,南投縣埔里鎮東峰路18號,100.0
100,Shelly,綠野森林農場室內營位屋 露營區,545南投縣埔里鎮西安路一段550巷12-1號,1338,Eta,綠野森林農場露營區,80.0,南投縣埔里鎮西安路一段550巷,100.0
101,Shelly,夢谷伊優達雅露營區,546南投縣仁愛鄉信義巷,1339,Eta,夢谷伊優達雅露營區,100.0,南投縣仁愛鄉松原巷,77.77777777777779
102,Shelly,峰芢苑露營區,555南投縣魚池鄉永川巷25之6號,1323,Eta,峰芢苑露營區,100.0,南投縣魚池鄉永川巷25之6號,100.0
103,Shelly,清流溪畔露營區,546南投縣仁愛鄉明月巷95-1附2號,664,Shelly,河畔露營區,88.88888888888889,945屏東縣牡丹鄉大梅路1之20號,41.666666666666664
104,Shelly,石盤阬露營區,558南投縣鹿谷鄉秀林巷13-7號,863,Shelly,印象尖石露營區,80.0,313新竹縣尖石鄉煤源29–3號,28.57142857142857
105,Shelly,藍瑪司露營地,546南投縣仁愛鄉親愛村大安路107附2號,373,Shelly,逐浪露營地,75.0,961台東縣成功鎮隧道路23之10號,31.999999999999996
106,Shelly,上野左岸生態露營區,544南投縣國姓鄉南港村長石巷12-6號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
107,Shelly,星願村露營區,546南投縣仁愛鄉明月巷95之1附1號,892,Shelly,梅村露營區,88.88888888888889,313新竹縣尖石鄉185號,35.29411764705882
108,Shelly,森呼吸露營區,541南投縣中寮鄉永樂路201號,24,Shelly,山福情森露營區,80.0,555南投縣魚池鄉華龍巷43-3號,40.0
109,Shelly,日月松林營地 Sun Moon Camp,55544南投縣魚池鄉有水巷21-41號,265,Shelly,林園營地,75.0,232新北市坪林區號,25.0
110,Shelly,小路露營區,426台中市新社區崑山里食水嵙6-2號,1150,Shelly,小岔路露營區,88.88888888888889,354苗栗縣獅潭鄉和興39-1號,21.052631578947366
111,Shelly,九甲林露營區,422台中市石岡區萬仙街岡仙巷7-1號請先搜尋五福臨門神木,160,Shelly,山居歲月森林區,50.0,426台中市新社區,66.66666666666667
112,Shelly,德芙蘭農場,424台中市和平區東關路一段359號,218,Shelly,大棟農場,66.66666666666667,No. 1之7號 雪山路和平區台中市424,28.57142857142857
113,Shelly,台中后里-泰安驛站露營區,421台中市后里區圳頭產業道路,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
114,Shelly,新社恩地生態露營區,台中市新社區426,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,30.76923076923077
115,Shelly,雅谷。露營區,424台中市和平區東關路一段松鶴三巷81號,451,Shelly,櫻之谷露營區,80.0,848高雄市桃源區南橫公路三段東莊巷30之6號,30.76923076923077
116,Shelly,雙香露營區,424台中市和平區東崎路二段19-25號,97,Shelly,埔里桃米香露營區,88.88888888888889,545南投縣埔里鎮種瓜路33-2號,30.76923076923077
117,Shelly,出雲山騰雲營地,424台中市和平區雪山路出雲巷,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,13.793103448275868
118,Shelly,一棵樹露營區,413台中市霧峰區民生路426巷77號,603,Shelly,露樹露營區,88.88888888888889,262001宜蘭縣礁溪鄉白石腳路101號,19.047619047619047
119,Shelly,中正露營區精神碉堡總集合場,406台中市北屯區連坑巷,176,Shelly,中正露營區愛國分營區,66.66666666666667,406台中市北屯區連坑巷中正露營區精神碉堡總集合場,100.0
120,Shelly,星空Yay(夜)語 露營區,426台中市新社區永豐45-1號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
121,Shelly,裡冷熊爸營地,424台中市和平區東關路一段裡冷巷25號,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,22.22222222222222
122,Shelly,吉娃斯景觀咖啡露營區,桃山 社區 和平區台中市,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,19.999999999999996
123,Shelly,野Fun趣 親子果園,413台中市霧峰區民生路426巷8弄39號,312,Shelly,綠野果園,66.66666666666667,731台南市後壁區,44.44444444444444
124,Shelly,ㄡ熊熊露營園地,424台中市和平區東關路一段松鶴三巷103號,1396,Eta,ㄡ熊熊露營園地,100.0,台中市和平區東關路一段松鶴三巷103號,100.0
125,Shelly,大雪山喜樂之地露營區,423台中市東勢區東坑路978-6號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
126,Shelly,大雪星空露營區 | Starry Night Campground ｜露營 ｜包棟民宿｜,423021台中市東勢區東坑路795巷18號,603,Shelly,露樹露營區,60.0,262001宜蘭縣礁溪鄉白石腳路101號,26.315789473684216
127,Shelly,向海那漾 Nayang Beach,439台中市大安區北汕路86巷1號,825,Shelly,Payan露營區,50.0,313新竹縣尖石鄉,18.181818181818176
128,Shelly,吾居無束露營區,426台中市新社區崑山里19之6號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,28.57142857142857
129,Shelly,摩天嶺楊園露營區,424台中市和平區東崎路一段天嶺巷30-3號,695,Shelly,樂園露營區,88.88888888888889,929屏東縣琉球鄉復興路32-15號,32.25806451612904
130,Shelly,曉晴星空三營台中新社營區,426台中市新社區上坪4-3號,361,Shelly,曉晴星空露營地,76.92307692307692,962台東縣長濱鄉成靜公路,23.529411764705888
131,Shelly,富柿山 星空景觀農場,426台中市新社區永櫃路18號,595,Shelly,山谷星空,75.0,266宜蘭縣三星鄉泰雅一路301巷71號,26.086956521739136
132,Shelly,福壽山農場露營區,424台中市和平區福壽路29號,479,Shelly,太山農場露營區,92.3076923076923,603嘉義縣梅山鄉二鄰11號,13.33333333333333
133,Shelly,聚元營地,42642台中市新社區崑南街29巷5號,8,Shelly,緣溪行森林營地,66.66666666666667,545南投縣埔里鎮乾溪景觀橋545號,24.0
134,Shelly,覓靜莊園,424台中市和平區東關路一段裡冷巷99號,88,Shelly,遇見東平莊園,66.66666666666667,545南投縣埔里鎮覆金路21之1號,21.052631578947366
135,Shelly,那個屋露營區,413台中市霧峰區中坑產業道路92號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,31.999999999999996
136,Shelly,久良栖露營區,424台中市和平區東關路一段360號,472,Shelly,天長地久露營區,80.0,602嘉義縣番路鄉,33.333333333333336
137,Shelly,柏冷翠休閒農場,424台中市和平區東關路二段11之8號,744,Shelly,星錡休閒農場,80.0,512彰化縣永靖鄉東畔路238之46號,27.77777777777778
138,Shelly,Tatami 忘憂草原 聖愛營地,426台中市新社區,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,18.181818181818176
139,Shelly,蟬說：山中靜靜 Chanshuo Immersion glamping,411台中市太平區山田路218號,700,Shelly,黑黑小農 glamping,81.81818181818181,906屏東縣高樹鄉明義路9號,21.052631578947366
140,Shelly,樂悠悠露營區,台中市和平區42415鄰73號東關路一段里冷巷,898,Shelly,樂悠露營,75.0,33643桃園市復興區奎輝里2鄰下奎輝3-1號,31.57894736842105
141,Shelly,谷關八起露營區,424台中市和平區東關路一段堰堤巷6-1 號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,33.333333333333336
142,Shelly,天山秘境森林露營區,426台中市新社區中和街一段山腳巷20-9號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
143,Shelly,小松露露營區(露營/車宿/車露) （寵物友善）,426台中市新社區,689,Shelly,車露,100.0,941屏東縣枋山鄉,19.999999999999996
144,Shelly,松風谷種苗休閒園區,424台中市和平區東關路一段台電巷122-20號,1106,Shelly,風露營,40.0,365苗栗縣泰安鄉馬那邦64號,12.5
145,Shelly,綠大地露營區,42646台中市新社區上坪4-6號,1392,Eta,綠大地露營區,100.0,台中市新社區上坪4-6號,100.0
146,Shelly,森杉露營區,424台中市和平區東崎路一段桃山巷32號,24,Shelly,山福情森露營區,88.88888888888889,555南投縣魚池鄉華龍巷43-3號,28.57142857142857
147,Shelly,松嶺露營區,424台中市和平區Unnamed Road,1330,Eta,金青松露營區,88.88888888888889,南投縣國姓鄉北港村北圳巷26-3號,10.526315789473683
148,Shelly,樂在露營,426台中市新社區協中街211巷27號,0,Shelly,樂活森林農場,40.0,545南投縣埔里鎮桃米路55-1號,18.181818181818176
149,Shelly,彩虹星光農園露營區,422台中市石岡區豐勢路山下巷11之8號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,33.333333333333336
150,Shelly,裡冷溪探索園區,424台中市和平區裡冷巷69號,1393,Eta,裡冷溪探索園區,100.0,台中市和平區東關路一段裡冷巷69號,66.66666666666667
151,Shelly,天冷吹雲民宿及露營,42661台中市新社區福興里美林72-2號,600,Shelly,山谷樂生態園區民宿露營,61.53846153846154,269宜蘭縣冬山鄉中山路802號,30.000000000000004
152,Shelly,松旺露營區,424台中市和平區Unnamed Road,1330,Eta,金青松露營區,88.88888888888889,南投縣國姓鄉北港村北圳巷26-3號,10.526315789473683
153,Shelly,后豐鐵馬道露營區,420台中市豐原區朴子街323巷13號,91,Shelly,馬沙露營區,80.0,544南投縣國姓鄉大長路616-1號,19.047619047619047
